cutomer_id,age,gender,location,subscription,average_freq_purchases
1272,70,Male,Kentucky,No,Annually
1273,35,Male,Wisconsin,No,Monthly
1274,41,Male,Mississippi,No,Quarterly
1275,54,Male,Missouri,No,Quarterly
1276,55,Male,Arkansas,No,Monthly
1277,51,Male,Wyoming,No,Weekly
1278,19,Male,Rhode Island,No,Quarterly
1279,28,Male,Utah,No,Fortnightly
1280,63,Male,Maryland,No,Annually
1281,30,Male,Georgia,No,Quarterly
1282,29,Male,New Jersey,No,Fortnightly
1283,24,Male,New Hampshire,No,Monthly
1284,69,Male,Oregon,No,Quarterly
1285,65,Male,Arkansas,No,Fortnightly
1286,64,Male,North Carolina,No,Fortnightly
1287,40,Male,West Virginia,No,Fortnightly
1288,24,Male,Utah,No,Monthly
1289,66,Male,South Dakota,No,Fortnightly
1290,35,Male,New Hampshire,No,Weekly
1291,67,Male,Maryland,No,Annually
1292,69,Male,South Dakota,No,Fortnightly
1293,26,Male,Kentucky,No,Annually
1294,23,Male,Florida,No,Annually
1295,27,Male,Texas,No,Quarterly
1296,30,Male,New Mexico,No,Weekly
1297,48,Male,South Dakota,No,Fortnightly
1298,44,Male,New Jersey,No,Annually
1299,29,Male,Indiana,No,Fortnightly
1300,29,Male,Louisiana,No,Fortnightly
1301,67,Male,West Virginia,No,Quarterly
1302,42,Male,Maine,No,Weekly
1303,23,Male,Idaho,No,Monthly
1304,34,Male,New York,No,Annually
1305,64,Male,Montana,No,Quarterly
1306,31,Male,Mississippi,No,Quarterly
1307,54,Male,Alaska,No,Annually
1308,23,Male,Missouri,No,Annually
1309,59,Male,Rhode Island,No,Quarterly
1310,32,Male,Hawaii,No,Quarterly
1311,43,Male,South Carolina,No,Quarterly
1312,32,Male,Tennessee,No,Annually
1313,66,Male,Missouri,No,Monthly
1314,70,Male,Missouri,No,Fortnightly
1315,42,Male,Missouri,No,Annually
1316,56,Male,Mississippi,No,Quarterly
1317,28,Male,Arkansas,No,Fortnightly
1318,28,Male,Kentucky,No,Monthly
1319,52,Male,Connecticut,No,Fortnightly
1320,65,Male,Oklahoma,No,Weekly
1321,56,Male,California,No,Annually
1322,59,Male,Missouri,No,Quarterly
1323,23,Male,Washington,No,Quarterly
1324,58,Male,New York,No,Quarterly
1325,39,Male,Indiana,No,Fortnightly
1326,28,Male,Oregon,No,Monthly
1327,40,Male,Texas,No,Monthly
1328,52,Male,Florida,No,Weekly
1329,37,Male,Rhode Island,No,Weekly
1330,70,Male,Texas,No,Quarterly
1331,30,Male,Vermont,No,Fortnightly
1332,38,Male,Maryland,No,Fortnightly
1333,66,Male,Alaska,No,Quarterly
1334,29,Male,Idaho,No,Quarterly
1335,46,Male,West Virginia,No,Monthly
1336,56,Male,Nevada,No,Weekly
1337,23,Male,Oregon,No,Fortnightly
1338,37,Male,Tennessee,No,Fortnightly
1339,56,Male,Alabama,No,Fortnightly
1340,36,Male,Indiana,No,Quarterly
1341,40,Male,Idaho,No,Quarterly
1342,26,Male,Rhode Island,No,Quarterly
1343,57,Male,Arizona,No,Monthly
1344,68,Male,Florida,No,Monthly
1345,56,Male,New York,No,Annually
1346,40,Male,Nebraska,No,Weekly
1347,44,Male,Mississippi,No,Fortnightly
1348,44,Male,Vermont,No,Monthly
1349,19,Male,Nebraska,No,Fortnightly
1350,21,Male,South Carolina,No,Fortnightly
1351,31,Male,Delaware,No,Quarterly
1352,30,Male,Vermont,No,Quarterly
1353,65,Male,Indiana,No,Fortnightly
1354,39,Male,Oregon,No,Quarterly
1355,64,Male,Maryland,No,Quarterly
1356,59,Male,Florida,No,Fortnightly
1357,49,Male,Indiana,No,Annually
1358,24,Male,Texas,No,Quarterly
1359,19,Male,Nebraska,No,Quarterly
1360,27,Male,North Carolina,No,Fortnightly
1361,56,Male,Alabama,No,Annually
1362,49,Male,Alabama,No,Monthly
1363,41,Male,Colorado,No,Weekly
1364,36,Male,Wisconsin,No,Quarterly
1365,68,Male,Delaware,No,Quarterly
1366,28,Male,Indiana,No,Fortnightly
1367,45,Male,Iowa,No,Fortnightly
1368,60,Male,Iowa,No,Quarterly
1369,21,Male,Wisconsin,No,Weekly
1370,32,Male,Iowa,No,Fortnightly
1371,27,Male,Montana,No,Quarterly
1372,40,Male,Mississippi,No,Monthly
1373,64,Male,Michigan,No,Fortnightly
1374,18,Male,Virginia,No,Quarterly
1375,22,Male,New York,No,Quarterly
1376,42,Male,Maine,No,Annually
1377,57,Male,New Jersey,No,Annually
1378,33,Male,Maryland,No,Monthly
1379,37,Male,Kentucky,No,Weekly
1380,21,Male,Minnesota,No,Fortnightly
1381,51,Male,Massachusetts,No,Fortnightly
1382,30,Male,Illinois,No,Quarterly
1383,68,Male,Michigan,No,Quarterly
1384,36,Male,Wisconsin,No,Monthly
1385,46,Male,Alaska,No,Weekly
1386,41,Male,Mississippi,No,Fortnightly
1387,68,Male,Oregon,No,Quarterly
1388,21,Male,Maryland,No,Monthly
1389,62,Male,Arkansas,No,Quarterly
1390,59,Male,Illinois,No,Fortnightly
1391,25,Male,Arkansas,No,Weekly
1392,53,Male,Mississippi,No,Annually
1393,31,Male,Arkansas,No,Quarterly
1394,46,Male,Idaho,No,Fortnightly
1395,26,Male,Iowa,No,Weekly
1396,47,Male,West Virginia,No,Fortnightly
1397,37,Male,Wisconsin,No,Monthly
1398,55,Male,Massachusetts,No,Annually
1399,30,Male,Texas,No,Weekly
1400,19,Male,Nebraska,No,Annually
1401,36,Male,Nevada,No,Quarterly
1402,23,Male,Indiana,No,Weekly
1403,62,Male,North Dakota,No,Monthly
1404,26,Male,Georgia,No,Fortnightly
1405,36,Male,New Mexico,No,Weekly
1406,33,Male,New Hampshire,No,Monthly
1407,32,Male,Washington,No,Monthly
1408,56,Male,Nevada,No,Annually
1409,58,Male,Maine,No,Weekly
1410,34,Male,Idaho,No,Fortnightly
1411,61,Male,Tennessee,No,Annually
1412,48,Male,Louisiana,No,Quarterly
1413,25,Male,Michigan,No,Annually
1414,51,Male,New Hampshire,No,Quarterly
1415,29,Male,Minnesota,No,Fortnightly
1416,54,Male,Illinois,No,Quarterly
1417,48,Male,Idaho,No,Quarterly
1418,62,Male,Montana,No,Fortnightly
1419,18,Male,Alabama,No,Quarterly
1420,43,Male,Montana,No,Quarterly
1421,22,Male,California,No,Quarterly
1422,68,Male,Pennsylvania,No,Fortnightly
1423,44,Male,Texas,No,Fortnightly
1424,51,Male,Michigan,No,Quarterly
1425,66,Male,Connecticut,No,Quarterly
1426,59,Male,Wyoming,No,Annually
1427,60,Male,Michigan,No,Quarterly
1428,31,Male,South Dakota,No,Annually
1429,20,Male,North Dakota,No,Quarterly
1430,24,Male,Maryland,No,Quarterly
1431,48,Male,Michigan,No,Fortnightly
1432,39,Male,South Dakota,No,Quarterly
1433,34,Male,Florida,No,Quarterly
1434,70,Male,Minnesota,No,Weekly
1435,59,Male,New York,No,Fortnightly
1436,45,Male,Oregon,No,Weekly
1437,35,Male,Minnesota,No,Fortnightly
1438,69,Male,Montana,No,Annually
1439,58,Male,Washington,No,Monthly
1440,25,Male,New Mexico,No,Fortnightly
1441,27,Male,Arizona,No,Monthly
1442,34,Male,Nebraska,No,Quarterly
1443,53,Male,Idaho,No,Annually
1444,58,Male,Idaho,No,Monthly
1445,32,Male,Vermont,No,Quarterly
1446,64,Male,Arkansas,No,Annually
1447,63,Male,Wyoming,No,Quarterly
1448,23,Male,New Mexico,No,Monthly
1449,64,Male,West Virginia,No,Quarterly
1450,18,Male,New York,No,Quarterly
1451,25,Male,Illinois,No,Quarterly
1452,54,Male,Utah,No,Quarterly
1453,60,Male,Colorado,No,Quarterly
1454,36,Male,Virginia,No,Fortnightly
1455,66,Male,Georgia,No,Annually
1456,60,Male,Alabama,No,Quarterly
1457,59,Male,Montana,No,Quarterly
1458,58,Male,Pennsylvania,No,Fortnightly
1459,35,Male,Missouri,No,Weekly
1460,20,Male,Maine,No,Fortnightly
1461,70,Male,Pennsylvania,No,Fortnightly
1462,54,Male,Oregon,No,Quarterly
1463,38,Male,Utah,No,Quarterly
1464,54,Male,Oklahoma,No,Monthly
1465,33,Male,Montana,No,Quarterly
1466,46,Male,Nebraska,No,Fortnightly
1467,58,Male,Alabama,No,Annually
1468,30,Male,Ohio,No,Fortnightly
1469,42,Male,Arkansas,No,Fortnightly
1470,28,Male,Mississippi,No,Quarterly
1471,43,Male,California,No,Quarterly
1472,31,Male,Alaska,No,Quarterly
1473,39,Male,Indiana,No,Weekly
1474,69,Male,Wisconsin,No,Quarterly
1475,31,Male,New Jersey,No,Monthly
1476,44,Male,Rhode Island,No,Monthly
1477,39,Male,Wyoming,No,Monthly
1478,24,Male,Oregon,No,Quarterly
1479,28,Male,Washington,No,Fortnightly
1480,48,Male,Washington,No,Weekly
1481,39,Male,New Hampshire,No,Quarterly
1482,64,Male,Maryland,No,Quarterly
1483,28,Male,Wisconsin,No,Weekly
1484,39,Male,Massachusetts,No,Fortnightly
1485,49,Male,Nebraska,No,Quarterly
1486,22,Male,Nebraska,No,Fortnightly
1487,25,Male,Idaho,No,Quarterly
1488,40,Male,Arizona,No,Annually
1489,23,Male,Hawaii,No,Weekly
1490,24,Male,Missouri,No,Quarterly
1491,66,Male,Louisiana,No,Fortnightly
1492,27,Male,Arkansas,No,Quarterly
1493,62,Male,North Carolina,No,Quarterly
1494,70,Male,North Dakota,No,Quarterly
1495,43,Male,Montana,No,Fortnightly
1496,45,Male,Rhode Island,No,Weekly
1497,63,Male,Idaho,No,Fortnightly
1498,69,Male,Michigan,No,Quarterly
1499,59,Male,Illinois,No,Fortnightly
1500,19,Male,Georgia,No,Quarterly
1501,63,Male,Alabama,No,Monthly
1502,37,Male,Alaska,No,Quarterly
1503,37,Male,Massachusetts,No,Fortnightly
1504,50,Male,Michigan,No,Quarterly
1505,60,Male,Alaska,No,Monthly
1506,46,Male,North Dakota,No,Monthly
1507,35,Male,South Carolina,No,Quarterly
1508,66,Male,Pennsylvania,No,Annually
1509,35,Male,Colorado,No,Quarterly
1510,20,Male,New Hampshire,No,Annually
1511,55,Male,Maryland,No,Annually
1512,34,Male,Georgia,No,Weekly
1513,60,Male,Wisconsin,No,Fortnightly
1514,22,Male,Texas,No,Monthly
1515,26,Male,Utah,No,Weekly
1516,39,Male,Indiana,No,Weekly
1517,20,Male,Nevada,No,Fortnightly
1518,57,Male,New Hampshire,No,Quarterly
1519,68,Male,New York,No,Fortnightly
1520,50,Male,Texas,No,Weekly
1521,21,Male,Iowa,No,Quarterly
1522,29,Male,Washington,No,Weekly
1523,38,Male,Tennessee,No,Monthly
1524,54,Male,Georgia,No,Annually
1525,22,Male,Massachusetts,No,Fortnightly
1526,29,Male,Oregon,No,Fortnightly
1527,41,Male,Oklahoma,No,Monthly
1528,26,Male,Wisconsin,No,Fortnightly
1529,69,Male,Oregon,No,Fortnightly
1530,20,Male,Georgia,No,Fortnightly
1531,59,Male,New Mexico,No,Quarterly
1532,63,Male,Mississippi,No,Fortnightly
1533,68,Male,Wisconsin,No,Quarterly
1534,50,Male,New Hampshire,No,Quarterly
1535,55,Male,Wyoming,No,Fortnightly
1536,36,Male,West Virginia,No,Monthly
1537,18,Male,Michigan,No,Quarterly
1538,68,Male,Alaska,No,Annually
1539,56,Male,Illinois,No,Fortnightly
1540,32,Male,Hawaii,No,Quarterly
1541,28,Male,Colorado,No,Monthly
1542,24,Male,Illinois,No,Fortnightly
1543,59,Male,Hawaii,No,Weekly
1544,56,Male,Wisconsin,No,Annually
1545,30,Male,Arkansas,No,Fortnightly
1546,48,Male,Delaware,No,Annually
1547,60,Male,Oregon,No,Annually
1548,46,Male,South Carolina,No,Quarterly
1549,69,Male,Maryland,No,Weekly
1550,19,Male,Kansas,No,Quarterly
1551,66,Male,Arkansas,No,Quarterly
1552,64,Male,Minnesota,No,Monthly
1553,54,Male,New Mexico,No,Monthly
1554,27,Male,Delaware,No,Quarterly
1555,64,Male,Utah,No,Fortnightly
1556,43,Male,Ohio,No,Quarterly
1557,43,Male,Alabama,No,Quarterly
1558,27,Male,South Dakota,No,Quarterly
1559,35,Male,New Mexico,No,Quarterly
1560,43,Male,Oregon,No,Fortnightly
1561,57,Male,Oregon,No,Weekly
1562,50,Male,Mississippi,No,Quarterly
1563,37,Male,Alabama,No,Fortnightly
1564,68,Male,Kansas,No,Weekly
1565,22,Male,California,No,Quarterly
1566,58,Male,Idaho,No,Annually
1567,48,Male,Wyoming,No,Fortnightly
1568,30,Male,Minnesota,No,Monthly
1569,51,Male,Washington,No,Monthly
1570,20,Male,Hawaii,No,Weekly
1571,30,Male,Missouri,No,Quarterly
1572,28,Male,Colorado,No,Fortnightly
1573,37,Male,Washington,No,Monthly
1574,36,Male,North Dakota,No,Weekly
1575,18,Male,Minnesota,No,Fortnightly
1576,52,Male,California,No,Fortnightly
1577,56,Male,Michigan,No,Monthly
1578,68,Male,Delaware,No,Fortnightly
1579,62,Male,California,No,Quarterly
1580,35,Male,Oklahoma,No,Monthly
1581,65,Male,North Dakota,No,Annually
1582,69,Male,Ohio,No,Quarterly
1583,28,Male,Hawaii,No,Monthly
1584,37,Male,Maryland,No,Annually
1585,41,Male,Hawaii,No,Quarterly
1586,37,Male,Alabama,No,Fortnightly
1587,25,Male,Oklahoma,No,Weekly
1588,41,Male,Alabama,No,Fortnightly
1589,48,Male,Vermont,No,Monthly
1590,42,Male,Ohio,No,Weekly
1591,54,Male,Wisconsin,No,Annually
1592,18,Male,South Dakota,No,Annually
1593,56,Male,Iowa,No,Quarterly
1594,61,Male,Maryland,No,Monthly
1595,40,Male,Colorado,No,Fortnightly
1596,34,Male,Wisconsin,No,Fortnightly
1597,42,Male,Mississippi,No,Monthly
1598,43,Male,Mississippi,No,Quarterly
1599,47,Male,California,No,Fortnightly
1600,48,Male,Delaware,No,Fortnightly
1601,20,Male,Montana,No,Weekly
1602,65,Male,Indiana,No,Monthly
1603,54,Male,West Virginia,No,Fortnightly
1604,23,Male,Iowa,No,Fortnightly
1605,18,Male,Maine,No,Quarterly
1606,70,Male,Connecticut,No,Fortnightly
1607,55,Male,Kansas,No,Fortnightly
1608,49,Male,Vermont,No,Quarterly
1609,26,Male,Nebraska,No,Fortnightly
1610,33,Male,Nevada,No,Monthly
1611,20,Male,Tennessee,No,Annually
1612,41,Male,Arkansas,No,Monthly
1613,18,Male,Wisconsin,No,Monthly
1614,26,Male,Illinois,No,Fortnightly
1615,30,Male,Kansas,No,Fortnightly
1616,64,Male,New York,No,Fortnightly
1617,26,Male,Colorado,No,Quarterly
1618,43,Male,Wisconsin,No,Fortnightly
1619,63,Male,Michigan,No,Quarterly
1620,57,Male,Hawaii,No,Fortnightly
1621,25,Male,Virginia,No,Quarterly
1622,68,Male,Ohio,No,Fortnightly
1623,31,Male,Missouri,No,Quarterly
1624,64,Male,Indiana,No,Annually
1625,38,Male,Florida,No,Quarterly
1626,34,Male,Minnesota,No,Fortnightly
1627,32,Male,Nevada,No,Fortnightly
1628,69,Male,Maine,No,Annually
1629,45,Male,Massachusetts,No,Monthly
1630,35,Male,North Dakota,No,Quarterly
1631,63,Male,New Jersey,No,Quarterly
1632,65,Male,Indiana,No,Fortnightly
1633,35,Male,Oregon,No,Quarterly
1634,54,Male,North Dakota,No,Fortnightly
1635,28,Male,South Carolina,No,Quarterly
1636,68,Male,North Carolina,No,Annually
1637,58,Male,North Dakota,No,Fortnightly
1638,35,Male,Massachusetts,No,Fortnightly
1639,68,Male,Tennessee,No,Weekly
1640,41,Male,Missouri,No,Annually
1641,65,Male,Tennessee,No,Weekly
1642,50,Male,Colorado,No,Quarterly
1643,18,Male,Mississippi,No,Fortnightly
1644,38,Male,Ohio,No,Monthly
1645,68,Male,North Carolina,No,Monthly
1646,53,Male,Ohio,No,Quarterly
1647,58,Male,Nebraska,No,Quarterly
1648,34,Male,Hawaii,No,Quarterly
1649,36,Male,Oklahoma,No,Monthly
1650,58,Male,Wisconsin,No,Quarterly
1651,60,Male,Arkansas,No,Fortnightly
1652,59,Male,Texas,No,Monthly
1653,65,Male,New Mexico,No,Fortnightly
1654,31,Male,Colorado,No,Fortnightly
1655,43,Male,Indiana,No,Quarterly
1656,37,Male,Arizona,No,Monthly
1657,21,Male,Indiana,No,Quarterly
1658,69,Male,Indiana,No,Fortnightly
1659,32,Male,Alaska,No,Weekly
1660,53,Male,Utah,No,Annually
1661,59,Male,Louisiana,No,Monthly
1662,64,Male,Iowa,No,Quarterly
1663,63,Male,New Mexico,No,Fortnightly
1664,43,Male,Maine,No,Fortnightly
1665,19,Male,Minnesota,No,Weekly
1666,40,Male,New Mexico,No,Monthly
1667,51,Male,Arkansas,No,Annually
1668,51,Male,Oklahoma,No,Quarterly
1669,66,Male,Utah,No,Fortnightly
1670,42,Male,Wisconsin,No,Quarterly
1671,22,Male,Utah,No,Weekly
1672,31,Male,Utah,No,Weekly
1673,18,Male,South Carolina,No,Quarterly
1674,21,Male,Hawaii,No,Fortnightly
1675,35,Male,Alaska,No,Fortnightly
1676,35,Male,Colorado,No,Annually
1677,27,Male,West Virginia,No,Weekly
1678,65,Male,Oregon,No,Weekly
1679,41,Male,Ohio,No,Fortnightly
1680,60,Male,Massachusetts,No,Fortnightly
1681,61,Male,Louisiana,No,Annually
1682,24,Male,Virginia,No,Fortnightly
1683,65,Male,New York,No,Fortnightly
1684,23,Male,Arkansas,No,Quarterly
1685,30,Male,New Mexico,No,Weekly
1686,33,Male,Minnesota,No,Fortnightly
1687,22,Male,Illinois,No,Annually
1688,67,Male,Georgia,No,Annually
1689,28,Male,Mississippi,No,Fortnightly
1690,32,Male,North Carolina,No,Monthly
1691,40,Male,Nevada,No,Annually
1692,64,Male,Connecticut,No,Annually
1693,56,Male,Utah,No,Fortnightly
1694,63,Male,Tennessee,No,Fortnightly
1695,20,Male,Mississippi,No,Fortnightly
1696,54,Male,Nebraska,No,Fortnightly
1697,31,Male,West Virginia,No,Fortnightly
1698,36,Male,South Carolina,No,Quarterly
1699,25,Male,Iowa,No,Quarterly
1700,20,Male,North Dakota,No,Annually
1701,62,Male,West Virginia,No,Monthly
1702,69,Male,Mississippi,No,Quarterly
1703,54,Male,Alabama,No,Weekly
1704,39,Male,California,No,Annually
1705,56,Male,Idaho,No,Quarterly
1706,39,Male,South Dakota,No,Fortnightly
1707,37,Male,North Dakota,No,Fortnightly
1708,25,Male,Nevada,No,Fortnightly
1709,35,Male,Florida,No,Quarterly
1710,45,Male,Indiana,No,Annually
1711,19,Male,Arkansas,No,Quarterly
1712,21,Male,North Carolina,No,Monthly
1713,65,Male,Illinois,No,Fortnightly
1714,49,Male,Missouri,No,Quarterly
1715,30,Male,South Dakota,No,Monthly
1716,23,Male,Idaho,No,Fortnightly
1717,69,Male,Connecticut,No,Quarterly
1718,29,Male,Hawaii,No,Fortnightly
1719,54,Male,Maryland,No,Quarterly
1720,45,Male,Maryland,No,Quarterly
1721,25,Male,Massachusetts,No,Fortnightly
1722,34,Male,Delaware,No,Monthly
1723,46,Male,Massachusetts,No,Fortnightly
1724,70,Male,New York,No,Annually
1725,42,Male,Delaware,No,Weekly
1726,45,Male,Massachusetts,No,Quarterly
1727,57,Male,Indiana,No,Weekly
1728,49,Male,Virginia,No,Monthly
1729,23,Male,Wyoming,No,Quarterly
1730,47,Male,Illinois,No,Fortnightly
1731,23,Male,Alabama,No,Weekly
1732,21,Male,Idaho,No,Monthly
1733,45,Male,Rhode Island,No,Quarterly
1734,67,Male,New York,No,Annually
1735,31,Male,Missouri,No,Quarterly
1736,58,Male,Texas,No,Annually
1737,57,Male,Tennessee,No,Quarterly
1738,42,Male,Ohio,No,Fortnightly
1739,60,Male,Tennessee,No,Weekly
1740,21,Male,Minnesota,No,Weekly
1741,69,Male,Wisconsin,No,Quarterly
1742,41,Male,Delaware,No,Monthly
1743,51,Male,Kansas,No,Quarterly
1744,23,Male,Missouri,No,Weekly
1745,57,Male,Michigan,No,Weekly
1746,40,Male,West Virginia,No,Weekly
1747,65,Male,Alabama,No,Fortnightly
1748,61,Male,New Hampshire,No,Quarterly
1749,34,Male,Montana,No,Annually
1750,43,Male,Wyoming,No,Quarterly
1751,31,Male,Missouri,No,Quarterly
1752,57,Male,Ohio,No,Annually
1753,34,Male,South Dakota,No,Quarterly
1754,25,Male,Colorado,No,Fortnightly
1755,66,Male,Massachusetts,No,Fortnightly
1756,56,Male,Delaware,No,Monthly
1757,49,Male,New Hampshire,No,Weekly
1758,19,Male,Michigan,No,Annually
1759,27,Male,Pennsylvania,No,Fortnightly
1760,68,Male,Louisiana,No,Weekly
1761,20,Male,Minnesota,No,Weekly
1762,21,Male,Hawaii,No,Weekly
1763,36,Male,Idaho,No,Fortnightly
1764,37,Male,Vermont,No,Annually
1765,61,Male,Delaware,No,Quarterly
1766,68,Male,New Mexico,No,Quarterly
1767,60,Male,Alaska,No,Fortnightly
1768,69,Male,Minnesota,No,Fortnightly
1769,25,Male,Nebraska,No,Quarterly
1770,32,Male,Alaska,No,Monthly
1771,53,Male,Michigan,No,Weekly
1772,46,Male,Indiana,No,Annually
1773,58,Male,Hawaii,No,Annually
1774,21,Male,West Virginia,No,Annually
1775,46,Male,New York,No,Weekly
1776,18,Male,Iowa,No,Fortnightly
1777,56,Male,Arizona,No,Quarterly
1778,18,Male,Minnesota,No,Fortnightly
1779,49,Male,Texas,No,Fortnightly
1780,29,Male,Virginia,No,Weekly
1781,67,Male,North Dakota,No,Weekly
1782,31,Male,Iowa,No,Quarterly
1783,52,Male,Utah,No,Fortnightly
1784,42,Male,Ohio,No,Monthly
1785,32,Male,Louisiana,No,Quarterly
1786,47,Male,Iowa,No,Monthly
1787,45,Male,Maryland,No,Monthly
1788,20,Male,Montana,No,Quarterly
1789,66,Male,Illinois,No,Fortnightly
1790,52,Male,Arizona,No,Quarterly
1791,50,Male,North Carolina,No,Fortnightly
1792,62,Male,Montana,No,Annually
1793,38,Male,Iowa,No,Quarterly
1794,65,Male,Iowa,No,Quarterly
1795,60,Male,Ohio,No,Fortnightly
1796,68,Male,Wisconsin,No,Fortnightly
1797,62,Male,South Carolina,No,Weekly
1798,62,Male,Oregon,No,Weekly
1799,40,Male,North Dakota,No,Weekly
1800,32,Male,California,No,Weekly
1801,22,Male,Mississippi,No,Weekly
1802,33,Male,New Jersey,No,Fortnightly
1803,57,Male,Rhode Island,No,Fortnightly
1804,60,Male,New Hampshire,No,Fortnightly
1805,30,Male,Louisiana,No,Weekly
1806,41,Male,Arizona,No,Weekly
1807,58,Male,Rhode Island,No,Annually
1808,34,Male,Vermont,No,Fortnightly
1809,67,Male,Tennessee,No,Monthly
1810,58,Male,Alaska,No,Fortnightly
1811,41,Male,Maryland,No,Fortnightly
1812,42,Male,Wisconsin,No,Annually
1813,50,Male,Nevada,No,Fortnightly
1814,40,Male,Illinois,No,Weekly
1815,32,Male,Montana,No,Quarterly
1816,51,Male,New Mexico,No,Quarterly
1817,26,Male,Virginia,No,Weekly
1818,32,Male,Delaware,No,Weekly
1819,58,Male,North Carolina,No,Quarterly
1820,51,Male,Nevada,No,Quarterly
1821,19,Male,Washington,No,Monthly
1822,57,Male,Maine,No,Quarterly
1823,66,Male,Connecticut,No,Annually
1824,62,Male,Louisiana,No,Fortnightly
1825,58,Male,Illinois,No,Monthly
1826,23,Male,South Dakota,No,Weekly
1827,45,Male,Indiana,No,Annually
1828,20,Male,Vermont,No,Weekly
1829,33,Male,New Hampshire,No,Quarterly
1830,30,Male,Oregon,No,Quarterly
1831,50,Male,Kansas,No,Annually
1832,62,Male,Maine,No,Quarterly
1833,69,Male,Louisiana,No,Monthly
1834,34,Male,Louisiana,No,Fortnightly
1835,49,Male,Indiana,No,Fortnightly
1836,65,Male,Kentucky,No,Quarterly
1837,66,Male,South Carolina,No,Monthly
1838,41,Male,Montana,No,Monthly
1839,37,Male,Vermont,No,Quarterly
1840,32,Male,Mississippi,No,Annually
1841,42,Male,Wyoming,No,Quarterly
1842,31,Male,Vermont,No,Quarterly
1843,61,Male,Alabama,No,Annually
1844,36,Male,Kentucky,No,Monthly
1845,60,Male,South Dakota,No,Annually
1846,51,Male,Delaware,No,Quarterly
1847,68,Male,Wisconsin,No,Quarterly
1848,46,Male,Arizona,No,Weekly
1849,19,Male,Maine,No,Quarterly
1850,30,Male,New Mexico,No,Monthly
1851,51,Male,Wyoming,No,Weekly
1852,28,Male,Delaware,No,Fortnightly
1853,41,Male,Pennsylvania,No,Weekly
1854,29,Male,North Dakota,No,Fortnightly
1855,25,Male,Kentucky,No,Annually
1856,60,Male,Rhode Island,No,Annually
1857,63,Male,Arizona,No,Fortnightly
1858,51,Male,Colorado,No,Monthly
1859,22,Male,Maine,No,Annually
1860,54,Male,New Jersey,No,Fortnightly
1861,18,Male,Kansas,No,Monthly
1862,29,Male,South Dakota,No,Monthly
1863,59,Male,New Hampshire,No,Fortnightly
1864,25,Male,Connecticut,No,Monthly
1865,19,Male,Wyoming,No,Quarterly
1866,56,Male,Missouri,No,Monthly
1867,31,Male,Alaska,No,Fortnightly
1868,45,Male,Delaware,No,Quarterly
1869,23,Male,Indiana,No,Fortnightly
1870,18,Male,West Virginia,No,Quarterly
1871,43,Male,Wyoming,No,Fortnightly
1872,56,Male,Illinois,No,Quarterly
1873,43,Male,Alaska,No,Monthly
1874,64,Male,Wisconsin,No,Weekly
1875,67,Male,Indiana,No,Weekly
1876,63,Male,Tennessee,No,Quarterly
1877,54,Male,Illinois,No,Quarterly
1878,69,Male,Pennsylvania,No,Annually
1879,34,Male,Oklahoma,No,Monthly
1880,56,Male,Tennessee,No,Fortnightly
1881,34,Male,New Jersey,No,Monthly
1882,58,Male,New Jersey,No,Fortnightly
1883,44,Male,Tennessee,No,Quarterly
1884,25,Male,Georgia,No,Fortnightly
1885,27,Male,Arizona,No,Fortnightly
1886,26,Male,Nevada,No,Monthly
1887,18,Male,Arkansas,No,Fortnightly
1888,64,Male,North Dakota,No,Monthly
1889,62,Male,South Dakota,No,Weekly
1890,59,Male,North Carolina,No,Weekly
1891,36,Male,Hawaii,No,Weekly
1892,69,Male,New Hampshire,No,Quarterly
1893,39,Male,California,No,Weekly
1894,28,Male,Delaware,No,Fortnightly
1895,42,Male,Arizona,No,Fortnightly
1896,31,Male,Washington,No,Monthly
1897,57,Male,Nevada,No,Monthly
1898,53,Male,Alaska,No,Fortnightly
1899,59,Male,Texas,No,Monthly
1900,32,Male,New York,No,Weekly
1901,65,Male,Iowa,No,Quarterly
1902,56,Male,Arizona,No,Quarterly
1903,31,Male,New Mexico,No,Monthly
1904,59,Male,North Carolina,No,Weekly
1905,22,Male,Nevada,No,Monthly
1906,47,Male,Idaho,No,Fortnightly
1907,23,Male,Vermont,No,Fortnightly
1908,69,Male,New Mexico,No,Quarterly
1909,18,Male,Georgia,No,Fortnightly
1910,50,Male,Kentucky,No,Monthly
1911,29,Male,New York,No,Quarterly
1912,65,Male,Arizona,No,Fortnightly
1913,29,Male,Colorado,No,Fortnightly
1914,49,Male,Kentucky,No,Annually
1915,28,Male,Alaska,No,Fortnightly
1916,51,Male,Alabama,No,Weekly
1917,26,Male,Connecticut,No,Fortnightly
1918,38,Male,Hawaii,No,Fortnightly
1919,35,Male,Idaho,No,Monthly
1920,34,Male,Virginia,No,Fortnightly
1921,51,Male,Connecticut,No,Quarterly
1922,47,Male,Michigan,No,Annually
1923,18,Male,Kentucky,No,Monthly
1924,64,Male,Nebraska,No,Annually
1925,30,Male,Michigan,No,Quarterly
1926,59,Male,Utah,No,Fortnightly
1927,66,Male,New Mexico,No,Annually
1928,40,Male,Florida,No,Quarterly
1929,25,Male,Mississippi,No,Weekly
1930,59,Male,Hawaii,No,Quarterly
1931,66,Male,North Carolina,No,Weekly
1932,54,Male,Illinois,No,Quarterly
1933,42,Male,Maryland,No,Quarterly
